Original_Entry,Refined_Formal_Name,Refined_Category,Status/Notes
Jesuit church,Jesuit Church,Place,[Validation] 泛指或特指 (Gesù)。
Jesuit school,Jesuit School,Place,[Validation] 学校。
Jesuits,Jesuits,Group,[Validation] 耶稣会。
Jesus,Jesus Christ,Person,[Validation] 耶稣。
Jesus Church,Church of the Gesù,Place,[Disambiguation] 耶稣会教堂。
Joachim Joseph Berthier,Joachim-Joseph Berthier,Person,[Validation] 多明我会历史学家。
Joachim von Derschau,Hans Albrecht von Derschau?,Person,"[Check] ""Joachim von Derschau"" 可能是指普鲁士收藏家 Hans Albrecht von Derschau? 或者 Joachim von Sandrart 的亲戚? 搜索指向 19世纪收藏家 Hans Albrecht von Derschau。"
Joachim von Sandrart,Joachim von Sandrart,Person,[Validation] 德国画家/传记作家 (Teutsche Academie)。
Job,Job,Person,[Validation] 圣经人物。
Job and Wife and Isaac blessing Jacob,Job and his Wife / Isaac Blessing Jacob,Work,[Split Required] 两个不同的圣经主题，可能是同一作品集中列出。
Johann Balthasar Neumann,Balthasar Neumann,Person,[Validation] 德国巴洛克建筑师。
Johann Bernhard Fischer von Erlach,Johann Bernhard Fischer von Erlach,Person,[Validation] 奥地利建筑师。
Johann Carl Loth,Johann Carl Loth (Carlotto),Person,[Validation] 威尼斯画家 (德国裔)。
Johann Caspar Goethe,Johann Caspar Goethe,Person,[Validation] 歌德的父亲 (旅行日记)。
Johann Christian Brand,Johann Christian Brand,Person,[Validation] 奥地利画家。
Johann Christoph Pepusch,Johann Christoph Pepusch,Person,[Validation] 作曲家。
Johann Christoph Storer,Johann Christoph Storer,Person,[Validation] 画家。
Johann Georg III of Saxony,"Johann Georg III, Elector of Saxony",Person,[Validation] 萨克森选帝侯。
Johann Georg Key?ler,Johann Georg Keyssler,Person,"[OCR Fix] ""?"" -> ""ss"" or ""ß""。旅行作家。"
Johann Georg Zimmermann,Johann Georg Zimmermann,Person,[Validation] 瑞士作家/医生。
"Johann II, Prince of Liechtenstein","Johann II, Prince of Liechtenstein",Person,[Validation] 列支敦士登亲王 (19世纪/20世纪初，作为收藏家)。
Johann Joachim Winckelmann,Johann Joachim Winckelmann,Person,[Validation] 艺术史之父。
Johann Lukas von Hildebrandt,Johann Lukas von Hildebrandt,Person,[Validation] 建筑师。
Johann Matthias von der Schulenburg,Johann Matthias von der Schulenburg,Person,[Validation] 陆军元帅/威尼斯收藏家。
Johann Philipp Franz von Sch?nborn,Johann Philipp Franz von Schönborn,Person,"[OCR Fix] ""?"" -> ""ö""。维尔茨堡采邑主教。"
Johann Wilhelm,"Johann Wilhelm, Elector Palatinate",Person,[Disambiguation] 普法尔茨选帝侯。
"Johann Wilhelm, Elector Palatinate","Johann Wilhelm, Elector Palatinate",Person,[Validation] 同上。
Johann Zacharias Platner,Johann Zacharias Platner,Person,[Validation] 莱比锡医生/收藏家? 或者是 Johann Zacharias Platner (考古学家/罗马描述者)? 指 Zacharias Platner (17世纪)? 实际上是 Giovanni Zaccaria Platner (Zacharias Platner) 也是画家。但更可能是 Ernst Zacharias Platner (画家/作家)? 搜索显示 Johann Zacharias Platner 是著名的莱比锡解剖学家。在艺术语境下，可能是指他在罗马的活动或收藏。
Johannes Albertus Franciscus Orbaan,J. A. F. Orbaan,Person,[Validation] 艺术史学家 (Sixtine Rome)。
Johannes Vermeer,Johannes Vermeer,Person,[Validation] 维米尔。
Johannes Wilde,Johannes Wilde,Person,[Validation] 艺术史学家 (Michelangelo/Venetian art)。
John Bryan Shipley,John B. Shipley,Person,[Validation] 学者。
John Bryson,John Bryson,Person,[Validation] 收藏家 (Ashmolean bequest)。
John Buonarotti Papworth,John Buonarotti Papworth,Person,[Validation] 英国建筑师。
John Byam Lister Shaw,James Byam Shaw,Person,[Correction] 可能是混淆了 John Byam Shaw (画家) 和 James Byam Shaw (艺术史学家)。上下文多为艺术史，James Byam Shaw 是威尼斯画派素描专家。
"John Cecil, 5th Earl of Exeter","John Cecil, 5th Earl of Exeter",Person,[Validation] 伯利勋爵/大旅行者。
"John Cecil, 6th Earl of Exeter","John Cecil, 6th Earl of Exeter",Person,[Validation] 伯利勋爵。
John Charlton,John Charlton,Person,[Validation] 艺术史学家/Banquetting House专家。
John Chrysostom,Saint John Chrysostom,Person,[Validation] 圣金口约翰。
"John Churchill, 1st Duke of Marlborough","John Churchill, 1st Duke of Marlborough",Person,[Validation] 马尔博罗公爵。
John Closterman,John Closterman,Person,[Validation] 肖像画家。
John Conduitt,John Conduitt,Person,[Validation] 牛顿的继侄女婿/收藏家。
John Constable,John Constable,Person,[Validation] 英国风景画家 (19世纪)。
John Dryden,John Dryden,Person,[Validation] 诗人。
John Durant Breval,John Durant Breval,Person,[Validation] 旅行作家。
John Edward Sweetman,John Sweetman,Person,[Validation] 艺术史学家 (Orientalism)。
John Evelyn,John Evelyn,Person,[Validation] 日记作者。
John Finch,John Finch,Person,[Validation] 英国驻君士坦丁堡大使/Padua校友。
John Fleming,John Fleming,Person,[Validation] 艺术史学家。
John Fullarton Udny,John Udny,Person,[Validation] 英国驻威尼斯/里窝那领事 (收藏家)。
John Gay,John Gay,Person,[Validation] 诗人/剧作家。
John Graham Robertson,W. Graham Robertson?,Person,"[Check] 可能是 Walford Graham Robertson? 或者 John Graham (painter)? 搜索 ""John Graham Robertson"" 较少。待定。"
John Henry Skippe,John Skippe,Person,[Validation] 业余艺术家/收藏家 (Chiaroscuro woodcuts)。
"John Hervey, 2nd Baron Hervey","John Hervey, 2nd Baron Hervey",Person,[Validation] 赫维勋爵。
John J. Gilmartin,John Gilmartin,Person,[Validation] 艺术史学家 (Batoni)。
John Law,John Law,Person,[Validation] 经济学家 (密西西比泡沫)。
John Manners,John Manners (Marquess of Granby / Duke of Rutland),Person,[Ambiguity] 需区分具体哪位。
John Milton,John Milton,Person,[Validation] 诗人。
John Nicoll,John Nicoll,Person,[Validation] 可能是收藏家或校。
John Northall,John Northall,Person,[Validation] 旅行作家 (Travels through Italy)。
John Pope Hennessy,John Pope-Hennessy,Person,[Validation] 著名艺术史学家。
John Ripley Freeman,John Ripley Freeman,Person,[Validation] 工程师? 可能误入或同名收藏家。
John Russell,John Russell,Person,[Ambiguity] 可能是画家 John Russell (RA) 或 Bedford 公爵。
"John Sheffield, 1st Duke of Buckingham and Normanby","John Sheffield, 1st Duke of Buckingham and Normanby",Person,[Validation] 政治家/作家。
"John Sobieski, King of Poland",John III Sobieski,Person,[Validation] 波兰国王。
John Strange,John Strange,Person,[Validation] 英国驻威尼斯居民/收藏家。
John Tillotson,John Tillotson,Person,[Validation] 坎特伯雷大主教。
John Vanbrugh,John Vanbrugh,Person,[Validation] 建筑师/剧作家。
Angelo Solerti,Angelo Solerti,Person,[Validation] 音乐史学家/文学评论家。
Angelo Trevisani,Angelo Trevisani,Person,[Validation] 威尼斯画家。
Angels carrying the Instruments of the Passion and of St. Philip in Ecstasy,Angels carrying the Instruments of the Passion,Work,[Validation] 绘画主题。
"Anglesey Abbey, Gardens and Lode Mill",Anglesey Abbey,Place,[Validation] 地名（英国庄园）。
Aniello Falcone,Aniello Falcone,Person,[Validation] 那不勒斯画家。
Animals and Figures in the Flemish Style,Animals and Figures in the Flemish Style,Work,[Validation] 画作描述/标题 (Castiglione风格)。
Ann Sutherland Harris,Ann Sutherland Harris,Person,[Validation] 艺术史学家。
Anna Banti,Anna Banti,Person,[Validation] 作家/艺术史学家 (Roberto Longhi之妻)。
Anna Colonna,Anna Colonna,Person,[Validation] 巴贝里尼家族成员 (Taddeo Barberini 之妻)。
Anna Maria Luisa de' Medici,Anna Maria Luisa de' Medici,Person,[Validation] 美第奇家族最后一位直系成员。
Annamaria Gabrielli,Annamaria Gabrielli,Person,[Validation] 学者/档案学家。
Annan Gallery,Annan Gallery,Organization,[Validation] 画廊。
Anne Claude de Caylus,Anne Claude de Caylus (Comte de Caylus),Person,[Full Name] 考古学家/收藏家。
Anne d’Autriche,Anne of Austria,Person,[Validation] 奥地利的安妮 (法国王后)。
"Anne of Austria, Regent of France",Anne of Austria,Person,[Category Fix] 原文误标为 Place。
Anne of Great Britain,"Anne, Queen of Great Britain",Person,[Validation] 安妮女王。
"Anne, Queen of England","Anne, Queen of Great Britain",Person,[Validation] 安妮女王。
Anne-Marie du Boccage,Anne-Marie du Boccage,Person,[Validation] 法国作家。
Annibale Carracci,Annibale Carracci,Person,[Validation] 博洛尼亚画家。
Annibale Gonzaga,Annibale Gonzaga,Person,[Validation] 曼图亚亲王/将军。
Annibale Laparelli,Annibale Laparelli,Person,[Validation] 建筑师/雕塑家 (16世纪)。
Annunciation,Annunciation,Work,[Validation] 圣母领报（主题）。
Annunciation Square,Piazza della Santissima Annunziata,Place,[Standardization] 佛罗伦萨广场。
Annunziata,Santissima Annunziata,Place,[Disambiguation] 指代教堂或广场。
Anselmo Costadoni,Anselmo Costadoni,Person,[Validation] 本笃会学者。
Antenor,Antenor,Person (Myth),[Validation] 帕多瓦的建立者。
"Anthony Ashley-Cooper, 7th Earl of Shaftesbury","Anthony Ashley-Cooper, 7th Earl of Shaftesbury",Person,[Validation] 政治家/慈善家。
Anthony Baldinucci,Antonio Baldinucci,Person,[Disambiguation] 圣安东尼奥·巴尔迪努齐。
Anthony Blunt,Anthony Blunt,Person,[Validation] 艺术史学家。
Anthony Morris Clark,Anthony Morris Clark,Person,[Validation] 艺术史学家 (罗马18世纪艺术专家)。
Anthony Radcliffe,Anthony Radcliffe,Person,[Validation] 博物馆策展人 (V&A)。
Anthony van Dyck,Anthony van Dyck,Person,[Validation] 画家。
Anti-papal satire in reign of Alexander VII,Anti-papal satire (Alexander VII),Work/Concept,[Validation] 历史文献/概念。
Antichiesetta,Antichiesetta (San Marco),Place,[Context] 圣马可教堂的前厅部分。
Antichita di Palazzi,Antichità di Palazzi,Work,"[OCR Fix] 可能是 ""Antichità di Roma"" 或具体的宫殿考古著作。"
Antinous,Antinous,Person,[Validation] 哈德良皇帝的宠臣/神化人物。
Antoine Coypel,Antoine Coypel,Person,[Validation] 法国画家。
Antoine Dumesnil,Antoine Dumesnil,Person,[Validation] 18世纪学者/作家。
Antoine Joseph,Antoine-Joseph Dezallier d'Argenville,Person,[Disambiguation] 极可能是 d'Argenville (理论家/园林专家)。
Antoine Pesne,Antoine Pesne,Person,[Validation] 法国/普鲁士宫廷画家。
Antoine Seilern,Antoine Seilern,Person,[Validation] 收藏家 (Count Seilern)。
Anton Domenico Gabbiani,Anton Domenico Gabbiani,Person,[Validation] 佛罗伦萨画家。
Anton Florian,"Anton Florian, Prince of Liechtenstein",Person,[Full Name] 列支敦士登亲王。
Anton Francesco Farsetti,Anton Francesco Farsetti,Person,[Category Fix] 原文误标为 Place。威尼斯收藏家。
Anton Francesco Goli,Anton Francesco Goli,Person,[Validation] 历史人物。
Anton Maria Zanetti,Anton Maria Zanetti (the Elder),Person,[Disambiguation] 老扎内蒂 (鉴赏家/版画家)。
Anton Neumayr von Flessen Seilbitz,Anton Neumayr,Person,[Validation] 奥地利艺术评论家。
Anton Raphael Mengs,Anton Raphael Mengs,Person,[Validation] 新古典主义画家。
"Antonazzi, Antonio Maria",Antonio Maria Antoniazzi,Person,[Reconstruction] 名字倒装复原。
Antonello da Messina,Antonello da Messina,Person,[Validation] 文艺复兴画家。
Antonia Spadafora,Antonia Spadafora,Person,[Validation] 西西里贵族。
Antonino Bertolotti,Antonino Bertolotti,Person,[Validation] 档案学家 (罗马艺术史资料)。
Antonino Santangelo,Antonino Santangelo,Person,[Validation] 艺术史学家。
Antonio Abbondi,Antonio Abbondi (Scarpagnino),Person,[Validation] 建筑师。
Antonio Balestra,Antonio Balestra,Person,[Validation] 维罗纳画家。
Antonio Barberini,Antonio Barberini,Person,[Validation] 枢机主教。
Antonio Battistella,Antonio Battistella,Person,[Validation] 历史学家/档案学家。
Antonio Beccari,Antonio Beccari,Person,[Validation] 诗人/文人。
Antonio Bellucci,Antonio Bellucci,Person,[Validation] 威尼斯画家。
Antonio Beni,Antonio Beni,Person,[Validation] 建筑师/工程师。
Antonio Canal,Canaletto (Antonio Canal),Person,[Disambiguation] 卡纳莱托。
Antonio Canova,Antonio Canova,Person,[Validation] 新古典主义雕塑家。
Antonio Cappello,Antonio Cappello,Person,[Validation] 威尼斯政治家。
Antonio Corradini,Antonio Corradini,Person,[Validation] 雕塑家 (蒙面纱的基督)。
Antonio Dardani,Antonio Dardani,Person,[Validation] 画家。
Antonio Del Grande,Antonio Del Grande,Person,[Validation] 罗马建筑师。
Antonio Ermolao Paoletti,Antonio Ermolao Paoletti,Person,[Validation] 威尼斯风俗画家。
Antonio Francesco Gori,Antonio Francesco Gori,Person,[Validation] 古物学家 (Museum Florentinum)。
Antonio Franchi,Antonio Franchi,Person,[Validation] 卢卡画家/理论家。
Antonio Gai,Antonio Gai,Person,[Validation] 威尼斯雕塑家。
Antonio Genovesi,Antonio Genovesi,Person,[Validation] 哲学家/经济学家。
Antonio Giussani,Antonio Giussani,Person,[Validation] 建筑师 (20世纪初修复者，需确认上下文是否指古代同名者)。
Antonio Grimani,Antonio Grimani,Person,[Validation] 威尼斯总督。
Antonio Joli,Antonio Joli,Person,[Validation] 维杜塔画家。
Antonio Lombardo,Antonio Lombardo,Person,[Validation] 雕塑家。
Antonio Longo,Antonio Longo,Person,[Validation] 牧师/画家 (Trentino)。
Antonio Loredan,Antonio Loredan,Person,[Validation] 威尼斯政治家。
Antonio Lorenzini,Antonio Lorenzini,Person,[Validation] 版画家。
Antonio Maria Antoniazzi,Antonio Maria Antoniazzi,Person,[Validation] 天文学家/学者。
Antonio Maria Marini,Antonio Maria Marini,Person,[Validation] 风景画家。
Antonio Maria Vassallo,Antonio Maria Vassallo,Person,[Validation] 热那亚画家。
Antonio Maria Zanetti,Antonio Maria Zanetti (the Younger),Person,[Disambiguation] 小扎内蒂 (图书馆员/学者)。
Antonio Molinari,Antonio Molinari,Person,[Validation] 威尼斯画家。
Antonio Morassi,Antonio Morassi,Person,[Validation] 艺术史学家。
Antonio Palomino,Antonio Palomino,Person,[Validation] 西班牙画家/传记作家。
Antonio Paluello,Antonio Paluello,Person,[Validation] 威尼斯贵族/收藏家。
Antonio Petito,Antonio Petito,Person,[Validation] 著名的Pulcinella演员。
Antonio Pisanello,Pisanello,Person,[Disambiguation] 皮萨内洛。
Antonio Pitteri,Giovanni Marco Pitteri,Person,"[OCR Fix] ""Antonio"" 可能是 ""Marco"" 的误植，或指 Antonio Pitteri (较不知名)。倾向于 Marco Pitteri (威尼斯版画家)。"
Antonio Ruffo,Antonio Ruffo,Person,[Validation] 西西里著名收藏家 (Rembrandt赞助人)。
Antonio Schinella Conti,Antonio Schinella Conti (Abate Conti),Person,[Validation] 作家/哲学家。
Antonio Triva,Antonio Triva,Person,[Validation] 画家。
Antonio Vallisneri,Antonio Vallisneri,Person,[Validation] 科学家/医生。
Antonio Verrio,Antonio Verrio,Person,[Validation] 意大利-英国巴洛克画家。
Antonio Visentini,Antonio Visentini,Person,[Validation] 建筑师/版画家。
Antonio Zanchi,Antonio Zanchi,Person,[Validation] 威尼斯“暗色派”画家。
Antonio Zatta,Antonio Zatta,Person,[Validation] 威尼斯出版商。
Antonio Zucchi,Antonio Zucchi,Person,[Validation] 画家 (Angelica Kauffman之夫)。
Antonio da Correggio,Correggio,Person,[Disambiguation] 柯雷乔。
Antonio del Rosso,Antonio del Rosso,Person,[Validation] 佛罗伦萨建筑师/工程师。
John Walker,John Walker,Person,[Validation] 艺术史学家/策展人 (National Gallery of Art)。
John Webster,John Webster,Person,[Validation] 剧作家。
John Woodward,John Woodward,Person,[Validation] 地质学家/收藏家 (Gems)。
John the Baptist,Saint John the Baptist,Person,[Validation] 圣徒。
Joint caricature of Simonelli and Mola,Joint caricature of Simonelli and Mola,Work,[Validation] 讽刺画。
Josef Grisar,Josef Grisar,Person,[Validation] 耶稣会历史学家 (Papal finance)。
Joseph Addison,Joseph Addison,Person,[Validation] 作家/政治家。
Joseph Perrot,Joseph Perrot,Person,[Validation] 画家/人物。
Joseph Smith,Joseph Smith (Consul),Person,[Disambiguation] 英国驻威尼斯领事/收藏家。
Joseph Sold by his Brothers,Joseph Sold by his Brothers,Work,[Validation] 绘画主题。
Joseph Valfrey,Joseph Valfrey,Person,[Check Original] 可能是 Joseph Valfrey 或 Valfré? 待定。
Joseph Vernet,Claude-Joseph Vernet,Person,[Disambiguation] 法国风景画家。
Joseph Wagner,Joseph Wagner,Person,[Validation] 威尼斯版画家 (Wagner workshop)。
Joseph and Potiphar's Wife,Joseph and Potiphar's Wife,Work,[Validation] 绘画主题。
Joseph de Guibert,Joseph de Guibert,Person,[Validation] 耶稣会历史学家 (Jesuit spirituality)。
Joshua Reynolds,Joshua Reynolds,Person,[Validation] 英国画家。
Juan de Pareja,Juan de Pareja,Person,[Validation] 西班牙画家 (Velázquez助手)。
"Juan de Tassis, 2nd Count of Villamediana","Juan de Tassis y Peralta, 2nd Count of Villamediana",Person,[Full Name] 西班牙诗人/外交官。
Juan van der Hamen,Juan van der Hamen,Person,[Validation] 西班牙静物画家。
Judith,Judith,Person,[Validation] 圣经人物。
Judith shows the people the head of Holofernes,Judith shows the people the head of Holofernes,Work,[Validation] 绘画主题。
Judith with the Head of Holofernes,Judith with the Head of Holofernes,Work,[Validation] 绘画主题。
Judith with the head of Holofernes,Judith with the Head of Holofernes,Work,[Validation] 绘画主题。
Jules Mazarin,Cardinal Mazarin,Person,[Disambiguation] 马萨林枢机。
Julian the Apostate,Julian (Emperor),Person,[Disambiguation] 尤利安皇帝。
Julius von Schlosser,Julius von Schlosser,Person,[Validation] 艺术史学家 (Vienna School)。
Juno,Juno,Person (Myth),[Validation] 女神。
"Juno, Goddess of Air","Juno, Goddess of Air",Work/Person,[Validation] 寓意画主题。
